,bonus,deferral_payments,deferred_income,director_fees,expenses,exercised_stock_options,loan_advances,long_term_incentive,other,restricted_stock,restricted_stock_deferred,salary,total_payments,total_stock_value
131,0.142720438093,0.133845447779,0.989772382493,0.178232001042,0.999531964219,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.00220653518076,0.0702361081048
132,0.142720438093,0.133845447779,0.837179431909,0.853664887384,0.45327296984,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.00205604219675,0.0702361081048
133,0.0983606557377,0.133845447779,0.837179431909,0.704283916405,0.222155151674,0.126293541367,0.339907550077,0.0928897557647,0.0,0.103195658376,0.839335695243,0.321047983356,0.0173680780771,0.119601587408
134,0.142720438093,0.00711384852756,0.837179431909,0.704283916405,0.147133827614,0.0297195157831,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.000842625522712,0.0204055599202
135,0.0321563682219,0.128265194004,0.83374248941,0.704283916405,0.237890394331,0.0482971908478,0.339907550077,0.0257627194772,0.000137358831946,0.0241497283565,0.839335695243,0.233636513408,0.00998696934506,0.0413116569087
136,0.142720438093,0.133845447779,0.997155173619,0.704283916405,0.226240622881,0.0905056909603,0.339907550077,0.0368321962976,0.0387199392416,0.0239299613272,0.839335695243,0.0569572219907,0.00735795299414,0.00725596398464
137,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.00258936151147,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.0241304164658,0.00142457572419
138,0.36948297604,0.133845447779,0.837179431909,0.704283916405,0.252345646611,0.0953201007345,0.339907550077,0.145605255573,0.0290571363512,0.187634808436,0.839335695243,0.459034679203,0.0451664931837,0.123271825837
139,0.0479192938209,0.133845447779,0.837179431909,0.704283916405,0.355204164206,0.0374868722735,0.339907550077,0.133420025291,0.104776988814,0.937904442281,0.839335695243,0.285444205473,0.0186772656473,0.307965175317
140,0.142720438093,0.133845447779,0.993102145165,0.846978630015,0.00553332021083,0.0905056909603,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.000819276659359,0.0702361081048
141,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.0905056909603,0.339907550077,0.133420025291,0.018299806549,0.0782313712123,0.839335695243,0.255325345458,0.00182923570277,0.0702361081048
142,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.237890394331,0.00376623017707,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.0241304164658,0.00224794463388
143,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.235325766026,0.241674197312,0.339907550077,0.133420025291,0.0142810713062,0.240592687984,0.839335695243,0.142175640383,0.00347772532438,0.241557677387
144,0.142720438093,0.133845447779,0.837179431909,0.704283916405,0.240356057127,0.00532797205569,0.339907550077,0.133420025291,0.0452591660374,0.0782313712123,0.839335695243,0.255325345458,0.000530602436886,0.00334058117474
